play_id,game_id,season,week,home_team,away_team,posteam,defteam,play_type,pass,rush,yards_gained,epa,success,air_yards,complete_pass,interception,sack,penalty,down,ydstogo,yardline_100,qtr,half_seconds_remaining,score_differential,wp,wpa,passer_id,rusher_id,receiver_id
3327,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,pass,1,0,0,-0.5858379006385803,0,23,0,0,0,0,1,13,97,4,813,10,0.8718052506446838,-0.019374430179595947,00-0035228,NA,00-0039849
3355,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,0,1,2,-0.22203901433385909,0,NA,0,0,0,0,2,13,97,4,809,10,0.8524308204650879,-0.0061765313148498535,NA,00-0033553,NA
3377,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,pass,1,0,12,2.431014271453023,1,5,1,0,0,0,3,11,95,4,769,10,0.846254289150238,0.05173611640930176,00-0035228,NA,00-0039849
3402,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,0,1,2,-0.5281933858059347,0,NA,0,0,0,0,1,10,83,4,726,10,0.8979904055595398,-0.014195501804351807,NA,00-0033553,NA
3424,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,pass,1,0,10,1.3462599092163146,1,5,1,0,0,0,2,8,81,4,684,10,0.883794903755188,0.02047872543334961,00-0035228,NA,00-0039737
3449,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,1,0,11,0.5809218399226665,1,NA,0,0,0,0,1,10,71,4,652,10,0.9042736291885376,0.03679704666137695,00-0035228,NA,NA
3476,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,pass,1,0,0,-0.5380742514971644,0,15,0,0,0,0,1,10,60,4,608,10,0.9410706758499146,-0.008651673793792725,00-0035228,NA,00-0038559
3499,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,0,1,1,-0.7582455666270107,0,NA,0,0,0,0,2,10,60,4,603,10,0.9324190020561218,0.0018956661224365234,NA,00-0033553,NA
3521,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,pass,1,0,0,-1.3684153682552278,0,8,0,0,0,0,3,9,59,4,561,10,0.9343146681785583,-0.015782713890075684,00-0035228,NA,00-0037744
3544,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,punt,0,0,0,-0.2972182100638747,0,NA,0,0,0,0,4,9,59,4,556,10,0.9185319542884827,-0.0308835431933403,NA,NA,NA
3564,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-0.5911574801430106,0,11,0,0,0,0,1,10,83,4,549,-10,0.11235158890485764,-0.013658620417118073,00-0039376,NA,00-0037239
3602,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-0.7338894885033369,0,-6,0,0,0,0,2,10,83,4,544,-10,0.09869296848773956,-0.008698143064975739,00-0039376,NA,00-0037239
3625,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,no_play,0,0,0,-0.8222254058346152,0,NA,0,0,0,1,3,10,83,4,541,-10,0.08999482542276382,-0.00902925431728363,NA,NA,NA
3652,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-0.8525878603104502,0,12,0,0,0,0,3,15,88,4,541,-10,0.0809655711054802,-0.020604930818080902,00-0039376,NA,00-0031236
3675,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,punt,0,0,0,-1.2386217060266063,0,NA,0,0,0,0,4,15,88,4,537,-10,0.06036064028739929,-0.01109263300895691,NA,NA,NA
3706,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,0,1,3,-0.29368604870978743,0,NA,0,0,0,0,1,10,40,4,523,10,0.9507319927215576,-0.0020145773887634277,NA,00-0039921,NA
3735,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,pass,1,0,4,0.06692167394794524,1,2,1,0,0,0,2,7,37,4,479,10,0.9487174153327942,0.01154935359954834,00-0035228,NA,00-0033891
3765,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,pass,1,0,5,0.9453721576137468,1,5,1,0,0,0,3,3,33,4,434,10,0.9602667689323425,0.00821000337600708,00-0035228,NA,00-0037744
3795,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,0,1,-2,-0.9008842845214531,0,NA,0,0,0,0,1,10,28,4,397,10,0.9684767723083496,-0.009337425231933594,NA,00-0039921,NA
3817,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,0,1,1,-0.6697737157810479,0,NA,0,0,0,1,2,12,30,4,356,10,0.959139347076416,-0.0014699101448059082,NA,00-0035228,NA
3859,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,0,1,4,-0.5692829846520908,0,NA,0,0,0,0,2,21,39,4,330,10,0.9576694369316101,-0.0017070770263671875,NA,00-0035228,NA
3881,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,0,1,7,-0.15945770128883674,0,NA,0,0,0,0,3,17,35,4,288,10,0.9559623599052429,-0.002951323986053467,NA,00-0039921,NA
3915,2025_01_ARI_NO,2025,1,NO,ARI,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,4,280,NA,0.9530110359191895,-0,NA,NA,NA
3903,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,field_goal,0,0,0,-3.5106734431160405,0,NA,0,0,0,0,4,10,28,4,280,10,0.9530110359191895,-0.027707085013389587,NA,NA,NA
3931,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,6,-9.311832254752517e-4,0,4,1,0,0,0,1,10,64,4,274,-10,0.07469604909420013,-4.182979464530945e-4,00-0039376,NA,00-0037239
3961,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,21,1.6412437769467942,1,20,1,0,0,0,2,4,58,4,256,-10,0.07427775114774704,0.0385112389922142,00-0039376,NA,00-0036040
3986,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,5,0.07638472010148689,1,5,1,0,0,0,1,10,37,4,232,-10,0.11278899013996124,-0.012388184666633606,00-0039376,NA,00-0037545
4011,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,13,1.0998746248078533,1,13,1,0,0,0,2,5,32,4,209,-10,0.10040080547332764,0.035451993346214294,00-0039376,NA,00-0039424
4044,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,run,1,0,12,1.6075365016586147,1,NA,0,0,0,1,1,10,19,4,204,-10,0.13585279881954193,0.022924453020095825,00-0039376,NA,NA
4078,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-0.3755070921324659,0,3,0,0,0,0,1,3,3,4,197,-10,0.15877725183963776,-0.007588595151901245,00-0039376,NA,00-0039424
4101,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,run,0,1,-2,-1.3784453074040357,0,NA,0,0,0,0,2,3,3,4,193,-10,0.1511886566877365,-0.07001854479312897,NA,00-0033906,NA
4123,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-1.547518397856038,0,5,0,0,0,0,3,5,5,4,173,-10,0.08117011189460754,-0.028025425970554352,00-0039376,NA,NA
4146,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,no_play,0,0,0,0.08372608226798661,1,NA,0,0,0,1,4,5,5,4,166,-10,0.05314468592405319,-0.007835756987333298,NA,NA,NA
4166,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,field_goal,0,0,0,0.07803976369015686,1,NA,0,0,0,0,4,10,10,4,164,-10,0.045308928936719894,0.025348860770463943,NA,NA,NA
4210,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,kickoff,0,0,0,0.032730892300605774,1,NA,0,0,0,0,NA,0,35,4,162,7,0.9293422102928162,0.005350351333618164,NA,NA,NA
4233,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,run,0,1,3,-0.37537380412686616,0,NA,0,0,0,0,1,10,74,4,155,7,0.9346925616264343,-0.0074002742767333984,NA,00-0033553,NA
4267,2025_01_ARI_NO,2025,1,NO,ARI,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,4,149,NA,0.9272922873497009,-0,NA,NA,NA
4255,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,pass,1,0,3,-0.5886091338470578,0,1,1,0,0,0,2,7,71,4,149,7,0.9272922873497009,0.014539957046508789,00-0035228,NA,00-0039041
4299,2025_01_ARI_NO,2025,1,NO,ARI,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,4,143,NA,0.9418322443962097,-0,NA,NA,NA
4287,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,pass,1,0,-15,-1.711793893482536,0,NA,0,0,1,0,3,4,68,4,143,7,0.9418322443962097,0.00443267822265625,00-0035228,NA,NA
4314,2025_01_ARI_NO,2025,1,NO,ARI,ARI,NO,punt,0,0,0,-0.5414145777467638,0,NA,0,0,0,0,4,19,83,4,120,7,0.946264922618866,-0.046037524938583374,NA,NA,NA
4347,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-0.3509025126695633,0,11,0,0,0,0,1,10,58,4,109,-7,0.09977260231971741,-0.0188552588224411,00-0039376,NA,00-0037239
4372,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,run,1,0,9,0.5396527596749365,1,NA,0,0,0,0,2,10,58,4,105,-7,0.0809173434972763,0.01733100414276123,00-0039376,NA,NA
4434,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,6,0.4877676985342987,1,5,1,0,0,0,3,1,49,4,85,-7,0.09824834764003754,0.042747125029563904,00-0039376,NA,00-0031236
4464,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,5,0.11139434116194025,1,4,1,0,0,0,1,10,43,4,80,-7,0.14099547266960144,-0.020244285464286804,00-0039376,NA,00-0036040
4489,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,5,0.3426096609327942,1,2,1,0,0,0,2,5,38,4,62,-7,0.12075118720531464,0.0041054487228393555,00-0039376,NA,00-0033906
4514,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,qb_spike,0,0,0,-0.1962345052161254,0,0,0,0,0,0,1,10,33,4,49,-7,0.12485663592815399,-0.018090374767780304,NA,NA,NA
4537,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-0.29847116890596226,0,29,0,0,0,0,2,10,33,4,48,-7,0.10676626116037369,-0.015462145209312439,00-0039376,NA,00-0037545
4560,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,9,-0.07506325899157673,0,9,1,0,0,0,3,10,33,4,43,-7,0.09130411595106125,0.010590091347694397,00-0039376,NA,00-0037239
4585,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,6,0.6139797169016674,1,6,1,0,0,0,4,1,24,4,26,-7,0.10189420729875565,0.01773032546043396,00-0039376,NA,00-0037545
4610,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,qb_spike,0,0,0,-0.15143991849618033,0,0,0,0,0,0,1,10,18,4,14,-7,0.1196245327591896,-0.0025596916675567627,NA,NA,NA
4633,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-0.30918887350708246,0,16,0,0,0,0,2,10,18,4,13,-7,0.11706484109163284,-0.005322001874446869,00-0039376,NA,00-0036040
4656,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-0.14417833063635044,0,18,0,0,0,0,3,10,18,4,9,-7,0.11174283921718597,-0.03068317472934723,00-0039376,NA,00-0036040
4691,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,pass,1,0,0,-2.5252382940088864,0,18,0,0,0,0,4,10,18,4,4,-7,0.08105966448783875,-0.08105966448783875,00-0039376,NA,00-0037239
4714,2025_01_ARI_NO,2025,1,NO,ARI,NO,ARI,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,0,-7,NA,NA,NA,NA,NA
1,2025_01_BAL_BUF,2025,1,BUF,BAL,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,1,1800,NA,0.5462617874145508,0,NA,NA,NA
39,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,kickoff,0,0,0,1.5751083677168936,1,NA,0,0,0,0,NA,0,35,1,1800,0,0.5462617874145508,0.03818488121032715,NA,NA,NA
67,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,8,0.4441046908032149,1,5,1,0,0,0,1,10,50,1,1794,0,0.5844466686248779,0.009858846664428711,00-0034857,NA,00-0035689
92,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,3,0.25493822945281863,1,NA,0,0,0,0,2,2,42,1,1753,0,0.5943055152893066,0.020938754081726074,NA,00-0037248,NA
114,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,3,-0.24191475077532232,0,NA,0,0,0,0,1,10,39,1,1713,0,0.6152442693710327,0.004818737506866455,NA,00-0034857,NA
136,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,0,-0.7754669941496104,0,15,0,0,0,0,2,7,36,1,1670,0,0.6200630068778992,-0.03450441360473633,00-0034857,NA,00-0037261
159,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,no_play,0,0,0,0.9164156581973657,1,NA,0,0,0,1,3,7,36,1,1664,0,0.5855585932731628,0.034568846225738525,NA,NA,NA
183,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,17,1.5977313196053728,1,NA,0,0,0,0,3,2,31,1,1664,0,0.6201274394989014,0.04804414510726929,NA,00-0035537,NA
218,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,-1,-0.8035992130171508,0,-7,1,0,0,0,1,10,14,1,1624,0,0.6681715846061707,-0.030049622058868408,00-0034857,NA,00-0039875
243,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,15,2.5585849243216217,1,15,1,0,0,0,2,11,15,1,1583,0,0.6381219625473022,0.059393707769946014,00-0034857,NA,00-0038933
269,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,extra_point,0,0,0,0.067573003107633145,1,NA,0,0,0,0,NA,0,15,1,1579,6,0.6975156703172483,0.001779790860577668,NA,NA,NA
284,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,kickoff,0,0,0,0.33791660657152534,1,NA,0,0,0,0,NA,0,35,1,1579,-7,0.30070453882217407,0.006020069122314453,NA,NA,NA
314,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,6,0.30600411142222583,1,NA,0,0,0,0,1,10,69,1,1574,-7,0.3067246079444885,0.009337693452835083,NA,00-0032764,NA
336,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,1,-0.7746974683832377,0,NA,0,0,0,0,2,4,63,1,1553,-7,0.3160623013973236,-0.014726698398590088,NA,00-0032764,NA
358,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,3,1.1277880899142474,1,-1,1,0,0,0,3,3,62,1,1510,-7,0.3013356029987335,0.02919161319732666,00-0034796,NA,00-0034975
388,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,5,0.1806112618651241,1,4,1,0,0,0,1,10,59,1,1469,-7,0.3305272161960602,-0.0024879276752471924,00-0034796,NA,00-0034753
413,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,2,-0.510644385125488,0,NA,0,0,0,0,2,5,54,1,1435,-7,0.328039288520813,-0.02218356728553772,NA,00-0032764,NA
435,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,11,1.6530959396623075,1,NA,0,0,0,0,3,3,52,1,1399,-7,0.30585572123527527,0.036276817321777344,NA,00-0034796,NA
464,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,13,0.8707738592056558,1,5,1,0,0,0,1,10,41,1,1357,-7,0.3421325385570526,0.03149726986885071,00-0034796,NA,00-0032764
489,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,1,-0.42541688855271786,0,NA,0,0,0,0,1,10,28,1,1315,-7,0.3736298084259033,-0.0019207000732421875,NA,00-0034975,NA
511,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,no_play,1,0,0,0.8312630767468363,1,NA,0,0,0,1,2,9,27,1,1276,-7,0.37170910835266113,0.014599323272705078,00-0034796,NA,NA
547,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,0,-0.4696541599696502,0,22,0,0,0,0,1,10,22,1,1240,-7,0.3863084316253662,-0.01327735185623169,00-0034796,NA,00-0039064
570,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,8,0.38767383282538503,1,NA,0,0,0,0,2,10,22,1,1232,-7,0.3730310797691345,9.962916374206543e-5,NA,00-0039064,NA
592,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,no_play,0,0,0,-0.8657128218910657,0,NA,0,0,0,1,3,2,14,1,1195,-7,0.3731307089328766,-0.01525115966796875,NA,NA,NA
616,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,-15,-2.436667535792264,0,NA,0,0,1,0,3,7,19,1,1174,-7,0.35787954926490784,-0.07584890723228455,00-0034796,NA,NA
636,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,field_goal,0,0,0,1.913106765179588,1,NA,0,0,0,0,4,22,34,1,1123,-7,0.2820306420326233,0.06315398216247559,NA,NA,NA
656,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,kickoff,0,0,0,0.5791750559583306,1,NA,0,0,0,0,NA,0,35,1,1118,4,0.6548153758049011,0.01819545030593872,NA,NA,NA
686,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,9,0.8995239245705307,1,NA,0,0,0,0,1,10,65,1,1109,4,0.6730108261108398,0.027687907218933105,NA,00-0037248,NA
708,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,0,-0.6175725020002574,0,NA,0,0,0,0,2,1,56,1,1066,4,0.700698733329773,-0.030501067638397217,NA,00-0037248,NA
730,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,-2,-2.3957678889855742,0,NA,0,0,0,0,3,1,56,1,1045,4,0.6701976656913757,-0.053925931453704834,NA,00-0037248,NA
752,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,punt,0,0,0,-0.01541904080659151,0,NA,0,0,0,0,4,3,58,1,1009,4,0.6162717342376709,0.022872596979141235,NA,NA,NA
774,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,11,0.7862609447911382,1,NA,0,0,0,0,1,10,85,1,999,-4,0.36085566878318787,0.01818925142288208,NA,00-0032764,NA
803,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,20,1.3464535942766815,1,21,1,0,0,0,1,10,74,1,959,-4,0.37904492020606995,0.02697932720184326,00-0034796,NA,00-0039064
850,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,2,-0.4393114987760782,0,NA,0,0,0,0,1,10,54,1,919,-4,0.4060242474079132,-0.016166716814041138,NA,00-0032764,NA
872,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,NA,0,0,NA,-0,0,NA,NA,NA,NA,NA,NA,0,NA,1,900,-4,0.38985753059387207,-0,NA,NA,NA
892,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,5,-0.018798332195729017,0,1,1,0,0,0,2,8,52,2,900,-4,0.38985753059387207,0.004120767116546631,00-0034796,NA,00-0036550
917,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,17,1.9710368093801662,1,NA,0,0,0,0,3,3,47,2,858,-4,0.3939782977104187,0.09356275200843811,NA,00-0034796,NA
949,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,30,3.17897840810474,1,NA,0,0,0,0,1,10,30,2,821,-4,0.4875410497188568,0.07809531613823983,NA,00-0032764,NA
972,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,extra_point,0,0,0,0.067573003107633145,1,NA,0,0,0,0,NA,0,15,2,815,2,0.5656363658570966,0.002813041958836582,NA,NA,NA
987,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,kickoff,0,0,0,-0.3121709041297436,0,NA,0,0,0,0,NA,0,35,2,815,-3,0.4315505921840668,-0.0018296241760253906,NA,NA,NA
1017,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,0,-0.5261028534732759,0,-3,0,0,0,0,1,10,77,2,809,-3,0.4297209680080414,-0.019028306007385254,00-0034857,NA,00-0039901
1040,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,4,-0.17588577046990395,0,4,1,0,0,0,2,10,77,2,805,-3,0.41069266200065613,-0.00950804352760315,00-0034857,NA,00-0036988
1065,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,0,-1.3481184793636203,0,-3,1,0,0,0,3,6,73,2,765,-3,0.401184618473053,-0.04974004626274109,00-0034857,NA,00-0038933
1099,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,punt,0,0,0,-0.15352890454232693,0,NA,0,0,0,0,4,6,73,2,734,-3,0.3514445722103119,0.006797462701797485,NA,NA,NA
1125,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,5,0.16071928152814507,1,4,1,0,0,0,1,10,69,2,723,3,0.6417579650878906,0.010245919227600098,00-0034796,NA,00-0036550
1157,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,49,3.3832048390759155,1,NA,0,0,0,0,2,5,64,2,682,3,0.6520038843154907,0.06195741891860962,NA,00-0032764,NA
1179,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,5,-0.014282658055890352,0,NA,0,0,0,0,1,10,15,2,631,3,0.7139613032341003,-0.005801975727081299,NA,00-0039796,NA
1201,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,10,2.1754055823548697,1,NA,0,0,0,0,2,5,10,2,591,3,0.708159327507019,0.05123855897660112,NA,00-0034796,NA
1224,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,extra_point,0,0,0,0.067573003107633145,1,NA,0,0,0,0,NA,0,15,2,587,9,0.7593978864836202,9.688960624232301e-4,NA,NA,NA
1239,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,kickoff,0,0,0,0.23455255618318915,1,NA,0,0,0,0,NA,0,35,2,587,-10,0.2396332174539566,0.00461268424987793,NA,NA,NA
1274,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,7,0.31870065932162106,1,NA,0,0,0,0,1,10,70,2,581,-10,0.24424590170383453,0.01176576316356659,NA,00-0035537,NA
1296,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,8,0.5186441002879292,1,NA,0,0,0,0,2,3,63,2,540,-10,0.2560116648674011,0.019081056118011475,NA,00-0036980,NA
1318,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,0,-0.42884620442055166,0,-8,0,0,0,0,1,10,55,2,495,-10,0.2750927209854126,-0.01530042290687561,00-0034857,NA,00-0035537
1343,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,1,-0.673388468567282,0,-5,1,0,0,0,2,10,55,2,490,-10,0.259792298078537,-0.02236364781856537,00-0034857,NA,00-0037248
1368,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,17,2.2130140453809872,1,17,1,0,0,0,3,9,54,2,451,-10,0.23742865025997162,0.054754242300987244,00-0034857,NA,00-0039901
1398,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,12,0.7300339032080956,1,-2,1,0,0,0,1,10,37,2,428,-10,0.29218289256095886,0.02993836998939514,00-0034857,NA,00-0035689
1428,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,7,0.47023599239764735,1,NA,0,0,0,0,1,10,25,2,388,-10,0.322121262550354,0.001997143030166626,NA,00-0037248,NA
1450,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,0,-0.6360220859060064,0,NA,0,0,0,0,2,3,18,2,346,-10,0.32411840558052063,-0.014219462871551514,NA,00-0037248,NA
1472,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,6,0.9308893426205032,1,-2,1,0,0,0,3,3,18,2,308,-10,0.3098989427089691,0.018100976943969727,00-0034857,NA,00-0037261
1501,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,0,-0.4380920206895098,0,12,0,0,0,0,1,10,12,2,267,-10,0.32799991965293884,-0.014595508575439453,00-0034857,NA,00-0039901
1524,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,run,0,1,2,-0.8165591761935502,0,NA,0,0,0,0,2,10,12,2,264,-10,0.3134044110774994,-0.011489659547805786,NA,00-0037248,NA
1546,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,pass,1,0,3,-0.7506908778540384,0,1,1,0,0,0,3,8,10,2,220,-10,0.3019147515296936,-0.032752394676208496,00-0034857,NA,00-0037261
1571,2025_01_BAL_BUF,2025,1,BUF,BAL,BUF,BAL,field_goal,0,0,0,0.07896498742947022,1,NA,0,0,0,0,4,5,7,2,171,-10,0.2691623568534851,-0.023201942443847656,NA,NA,NA
1591,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,kickoff,0,0,0,1.0935346246697009,1,NA,0,0,0,0,NA,0,35,2,170,7,0.7540395855903625,0.035182952880859375,NA,NA,NA
1621,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,17,1.0350343972095288,1,NA,0,0,0,0,1,10,54,2,163,7,0.7892225384712219,0.027098238468170166,NA,00-0032764,NA
1643,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,5,0.2657766842166893,1,NA,0,0,0,0,1,10,37,2,123,7,0.8163207769393921,7.93755054473877e-4,NA,00-0032764,NA
1665,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,0,-0.6408812971785665,0,0,0,0,0,0,2,5,32,2,118,7,0.817114531993866,-0.016645073890686035,00-0034796,NA,00-0036550
1707,2025_01_BAL_BUF,2025,1,BUF,BAL,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,2,113,NA,0.8004694581031799,-0,NA,NA,NA
1695,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,pass,1,0,15,1.7404886628501117,1,15,1,0,0,0,3,5,32,2,113,7,0.8004694581031799,0.03509753942489624,00-0034796,NA,00-0039064
1739,2025_01_BAL_BUF,2025,1,BUF,BAL,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,2,106,NA,0.8355669975280762,-0,NA,NA,NA
1727,2025_01_BAL_BUF,2025,1,BUF,BAL,BAL,BUF,run,0,1,-15,-2.215520252007991,0,NA,0,0,0,0,1,10,17,2,106,7,0.8355669975280762,-0.01773744821548462,NA,00-0034975,NA
